"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] CompanyNameComparatorLevenshteinSimilarity record1Value","[0] CompanyNameComparatorLevenshteinSimilarity record2Value","[0] CompanyNameComparatorLevenshteinSimilarity record1PreprocessedValue","[0] CompanyNameComparatorLevenshteinSimilarity record2PreprocessedValue","[0] CompanyNameComparatorLevenshteinSimilarity similarity","[0] CompanyNameComparatorLevenshteinSimilarity postproccesedSimilarity"
"WekaMatchingRule","dbpedia_3983","7.1m_1480",,"0","Galderma","norton rose fulbright","Galderma","norton rose fulbright","0.09523809523809523","0.09523809523809523"
"WekaMatchingRule","dbpedia_4995","7.1m_1897",,"0","HCA Healthcare","ssm health care","HCA Healthcare","ssm health care","0.7333333333333334","0.7333333333333334"
"WekaMatchingRule","dbpedia_206","7.1m_108530","0.0109375",,"StandardAero","streetbees","StandardAero","streetbees","0.25","0.25"
"WekaMatchingRule","dbpedia_972","7.1m_478",,"0","Color Press Group","sonatrach","Color Press Group","sonatrach","0.11764705882352944","0.11764705882352944"
"WekaMatchingRule","dbpedia_3787","7.1m_17",,"0","Millicom","jpmorgan chase & co.","Millicom","jpmorgan chase & co.","0.15000000000000002","0.15000000000000002"
"WekaMatchingRule","dbpedia_1338","7.1m_58",,"0","Endo International","abb","Endo International","abb","0.05555555555555558","0.05555555555555558"
"WekaMatchingRule","dbpedia_2487","7.1m_813",,"0","Victor Canada","air canada","Victor Canada","air canada","0.6923076923076923","0.6923076923076923"
"WekaMatchingRule","dbpedia_3663","7.1m_507",,"0","One Telecommunications","rogers communications","One Telecommunications","rogers communications","0.6818181818181819","0.6818181818181819"
"WekaMatchingRule","dbpedia_6491","7.1m_1206",,"0","Arteris","medical university of south carolina","Arteris","medical university of south carolina","0.13888888888888884","0.13888888888888884"
"WekaMatchingRule","dbpedia_2223","7.1m_483",,"0","Valtra","altran","Valtra","altran","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","dbpedia_2087","7.1m_1250","1.0","1","Harman International","harman international","Harman International","harman international","1.0","1.0"
"WekaMatchingRule","dbpedia_4312","7.1m_102408","0.0109375",,"Maersk","manage","Maersk","manage","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","dbpedia_4173","7.1m_100928","0.0109375",,"Temple-Inland","technoconseil","Temple-Inland","technoconseil","0.23076923076923073","0.23076923076923073"
"WekaMatchingRule","dbpedia_3753","7.1m_80193","0.0109375",,"Informa","intelcom","Informa","intelcom","0.25","0.25"
"WekaMatchingRule","dbpedia_3241","7.1m_1786",,"0","Equity Bank Uganda Limited","s.f. express co. ltd","Equity Bank Uganda Limited","s.f. express co. ltd","0.1923076923076923","0.1923076923076923"
"WekaMatchingRule","dbpedia_1626","7.1m_45144","0.0109375",,"Corel","corelio","Corel","corelio","0.7142857142857143","0.7142857142857143"
"WekaMatchingRule","dbpedia_5217","7.1m_559","1.0","1","Henkel","henkel","Henkel","henkel","1.0","1.0"
"WekaMatchingRule","dbpedia_2697","7.1m_1564",,"0","ERT (company)","u.s. house of representatives","ERT (company)","u.s. house of representatives","0.13793103448275867","0.13793103448275867"
"WekaMatchingRule","dbpedia_6455","7.1m_720",,"0","TrustFord","bank in nigeria","TrustFord","bank in nigeria","0.06666666666666665","0.06666666666666665"
"WekaMatchingRule","dbpedia_321","7.1m_786","1.0","1","Concentrix","concentrix","Concentrix","concentrix","1.0","1.0"
"WekaMatchingRule","dbpedia_2687","7.1m_1263",,"0","Demant","nationwide building society","Demant","nationwide building society","0.14814814814814814","0.14814814814814814"
"WekaMatchingRule","dbpedia_4923","7.1m_1786",,"0","IPG Photonics","s.f. express co. ltd","IPG Photonics","s.f. express co. ltd","0.15000000000000002","0.15000000000000002"
"WekaMatchingRule","dbpedia_4429","7.1m_201",,"0","Peab","hospital universitario josep trueta","Peab","hospital universitario josep trueta","0.08571428571428574","0.08571428571428574"
"WekaMatchingRule","dbpedia_4445","7.1m_58108","0.0109375",,"TeleMessage","telelanguage","TeleMessage","telelanguage","0.5833333333333333","0.5833333333333333"
"WekaMatchingRule","dbpedia_2662","7.1m_603","1.0","1","Sasol","sasol","Sasol","sasol","1.0","1.0"
"WekaMatchingRule","dbpedia_1965","7.1m_268",,"0","AMR Corporation","fluor corporation","AMR Corporation","fluor corporation","0.7647058823529411","0.7647058823529411"
"WekaMatchingRule","dbpedia_331","7.1m_93982","0.0109375",,"Cowon","colciencias","Cowon","colciencias","0.2727272727272727","0.2727272727272727"
"WekaMatchingRule","dbpedia_6640","7.1m_1925","1.0","1","BearingPoint","bearingpoint","BearingPoint","bearingpoint","1.0","1.0"
"WekaMatchingRule","dbpedia_1150","7.1m_48",,"0","M7 Group","nestlé","M7 Group","nestlé","0.0","0.0"
"WekaMatchingRule","dbpedia_1887","7.1m_456",,"0","Lockheed Martin Orincon","century 21®","Lockheed Martin Orincon","century 21®","0.17391304347826086","0.17391304347826086"
"WekaMatchingRule","dbpedia_1202","7.1m_268",,"0","Orion Corporation","fluor corporation","Orion Corporation","fluor corporation","0.7647058823529411","0.7647058823529411"
"WekaMatchingRule","dbpedia_4940","7.1m_108",,"0","Robert Half","macy's","Robert Half","macy's","0.0","0.0"
"WekaMatchingRule","dbpedia_2123","7.1m_1947",,"0","Bouygues","tenneco","Bouygues","tenneco","0.0","0.0"
"WekaMatchingRule","dbpedia_4607","7.1m_20948","0.0109375",,"Hermès","healthone","Hermès","healthone","0.2222222222222222","0.2222222222222222"
"WekaMatchingRule","dbpedia_6021","7.1m_1408",,"0","Co-operative Bank of Kenya","wärtsilä","Co-operative Bank of Kenya","wärtsilä","0.07692307692307687","0.07692307692307687"
"WekaMatchingRule","dbpedia_1031","7.1m_1658",,"0","American Airlines Group","syracuse university","American Airlines Group","syracuse university","0.17391304347826086","0.17391304347826086"
"WekaMatchingRule","dbpedia_1785","7.1m_1158",,"0","FTI Consulting","sykes","FTI Consulting","sykes","0.0714285714285714","0.0714285714285714"
"WekaMatchingRule","dbpedia_1431","7.1m_2740","0.0109375",,"Descente","denny's","Descente","denny's","0.25","0.25"
"WekaMatchingRule","dbpedia_5616","7.1m_277",,"0","POSCO","lafargeholcim","POSCO","lafargeholcim","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","dbpedia_3983","7.1m_1058",,"0","Galderma","jsmnet","Galderma","jsmnet","0.125","0.125"
"WekaMatchingRule","dbpedia_3400","7.1m_844",,"0","Lumen Technologies","infineon technologies","Lumen Technologies","infineon technologies","0.7142857142857143","0.7142857142857143"
"WekaMatchingRule","dbpedia_1602","7.1m_101892","0.0109375",,"Canwest","catch.com.au","Canwest","catch.com.au","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","dbpedia_582","7.1m_251",,"0","PCSB Bank","mayo clinic","PCSB Bank","mayo clinic","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","dbpedia_5781","7.1m_744","1.0","1","SNC-Lavalin","snc-lavalin","SNC-Lavalin","snc-lavalin","1.0","1.0"
"WekaMatchingRule","dbpedia_1365","7.1m_1269",,"0","BBC","selbständig","BBC","selbständig","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","dbpedia_2820","7.1m_26",,"0","Zebra Technologies","wipro technologies","Zebra Technologies","wipro technologies","0.7777777777777778","0.7777777777777778"
"WekaMatchingRule","dbpedia_1358","7.1m_1972",,"0","BGI Group","uba group","BGI Group","uba group","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","dbpedia_6595","7.1m_178","1.0","1","Cargill","cargill","Cargill","cargill","1.0","1.0"
"WekaMatchingRule","dbpedia_3303","7.1m_50",,"0","Adesto Technologies","huawei technologies","Adesto Technologies","huawei technologies","0.6842105263157895","0.6842105263157895"
"WekaMatchingRule","dbpedia_5236","7.1m_88230","0.0109375",,"Sweetgreen","swat","Sweetgreen","swat","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","dbpedia_3688","7.1m_800",,"0","Okuma Corporation","urs corporation","Okuma Corporation","urs corporation","0.7647058823529411","0.7647058823529411"
"WekaMatchingRule","dbpedia_6379","7.1m_1792",,"0","SL Industries","shaw industries","SL Industries","shaw industries","0.8","0.8"
"WekaMatchingRule","dbpedia_5155","7.1m_34322","0.0109375",,"Semrush","sembcorp","Semrush","sembcorp","0.375","0.375"
"WekaMatchingRule","dbpedia_5939","7.1m_1513",,"0","Srbijagas","lululemon athletica","Srbijagas","lululemon athletica","0.052631578947368474","0.052631578947368474"
"WekaMatchingRule","dbpedia_2815","7.1m_747",,"0","Sporveisbussene","department for work and pensions (dwp)","Sporveisbussene","department for work and pensions (dwp)","0.1578947368421053","0.1578947368421053"
"WekaMatchingRule","dbpedia_3515","7.1m_38155","0.0109375",,"Cohesity","co-operators","Cohesity","co-operators","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","dbpedia_6211","7.1m_1597",,"0","Snam","save the children international","Snam","save the children international","0.09677419354838712","0.09677419354838712"
"WekaMatchingRule","dbpedia_6240","7.1m_1033",,"0","PKB Corporation","kmart corporation","PKB Corporation","kmart corporation","0.7058823529411764","0.7058823529411764"
"WekaMatchingRule","dbpedia_5674","7.1m_37",,"0","Merix Corporation","intel corporation","Merix Corporation","intel corporation","0.7058823529411764","0.7058823529411764"
"WekaMatchingRule","dbpedia_6719","7.1m_130",,"0","KMG International","marriott international","KMG International","marriott international","0.6363636363636364","0.6363636363636364"
"WekaMatchingRule","dbpedia_4397","7.1m_806",,"0","QCR Holdings","zimmer biomet","QCR Holdings","zimmer biomet","0.07692307692307687","0.07692307692307687"
"WekaMatchingRule","dbpedia_4365","7.1m_908",,"0","Outsource Partners International","casa","Outsource Partners International","casa","0.125","0.125"
"WekaMatchingRule","dbpedia_3179","7.1m_1907",,"0","Mitsubishi UFJ Financial Group","j. walter thompson worldwide","Mitsubishi UFJ Financial Group","j. walter thompson worldwide","0.06666666666666665","0.06666666666666665"
"WekaMatchingRule","dbpedia_4483","7.1m_48484","0.0109375",,"Euronics","europol","Euronics","europol","0.5","0.5"
"WekaMatchingRule","dbpedia_1995","7.1m_400",,"0","Askøy Energi","bell","Askøy Energi","bell","0.08333333333333337","0.08333333333333337"
"WekaMatchingRule","dbpedia_6076","7.1m_45",,"0","Amedei","ups","Amedei","ups","0.0","0.0"
"WekaMatchingRule","dbpedia_2133","7.1m_422",,"0","Hill International","magna international","Hill International","magna international","0.736842105263158","0.736842105263158"
"WekaMatchingRule","dbpedia_361","7.1m_1163",,"0","Lamy","king's college london","Lamy","king's college london","0.04761904761904767","0.04761904761904767"
"WekaMatchingRule","dbpedia_4717","7.1m_215","1.0","1","Convergys","convergys","Convergys","convergys","1.0","1.0"
"WekaMatchingRule","dbpedia_3261","7.1m_1273","1.0","1","Avis Budget Group","avis budget group","Avis Budget Group","avis budget group","1.0","1.0"
"WekaMatchingRule","dbpedia_6408","7.1m_1250",,"0","Tower International","harman international","Tower International","harman international","0.7","0.7"
"WekaMatchingRule","dbpedia_529","7.1m_96668","0.0109375",,"IN2","intelisys","IN2","intelisys","0.2222222222222222","0.2222222222222222"
"WekaMatchingRule","dbpedia_651","7.1m_1932",,"0","TC Energy","globant","TC Energy","globant","0.0","0.0"
"WekaMatchingRule","dbpedia_2334","7.1m_1452",,"0","Big Lots","tennessee valley authority","Big Lots","tennessee valley authority","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","dbpedia_3765","7.1m_916",,"0","Interface, Inc.","parsons corporation","Interface, Inc.","parsons corporation","0.052631578947368474","0.052631578947368474"
"WekaMatchingRule","dbpedia_2635","7.1m_1699",,"0","Dover Corporation","sabre corporation","Dover Corporation","sabre corporation","0.7058823529411764","0.7058823529411764"
"WekaMatchingRule","dbpedia_221","7.1m_1778",,"0","Zilog","hub international","Zilog","hub international","0.11764705882352944","0.11764705882352944"
"WekaMatchingRule","dbpedia_360","7.1m_490",,"0","LG Corporation","lear corporation","LG Corporation","lear corporation","0.8125","0.8125"
"WekaMatchingRule","dbpedia_106","7.1m_560",,"0","Dentsply Sirona","tnt","Dentsply Sirona","tnt","0.1333333333333333","0.1333333333333333"
"WekaMatchingRule","dbpedia_1671","7.1m_1946","1.0","1","Wolters Kluwer","wolters kluwer","Wolters Kluwer","wolters kluwer","1.0","1.0"
"WekaMatchingRule","dbpedia_2359","7.1m_1880",,"0","KYB Corporation","bose corporation","KYB Corporation","bose corporation","0.75","0.75"
"WekaMatchingRule","dbpedia_6426","7.1m_447",,"0","Advanced Drainage Systems","te connectivity","Advanced Drainage Systems","te connectivity","0.16000000000000003","0.16000000000000003"
"WekaMatchingRule","dbpedia_802","7.1m_1510",,"0","Efecte","baltimore county public schools","Efecte","baltimore county public schools","0.09677419354838712","0.09677419354838712"
"WekaMatchingRule","dbpedia_4994","7.1m_154240","0.0109375",,"Grenke","grosfillex","Grenke","grosfillex","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","dbpedia_6554","7.1m_918",,"0","FirstEnergy","keybank","FirstEnergy","keybank","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","dbpedia_5034","7.1m_21166","0.0109375",,"MinterEllison","mimedx","MinterEllison","mimedx","0.23076923076923073","0.23076923076923073"
"WekaMatchingRule","dbpedia_2469","7.1m_28569","0.0109375",,"Sonae","sodic","Sonae","sodic","0.4","0.4"
"WekaMatchingRule","dbpedia_6682","7.1m_118853","0.0109375",,"Altana","alhambra-eidos","Altana","alhambra-eidos","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","dbpedia_4793","7.1m_1905","1.0","1","Amcor","amcor","Amcor","amcor","1.0","1.0"
"WekaMatchingRule","dbpedia_4333","7.1m_1340",,"0","Objet Geometries","australia post","Objet Geometries","australia post","0.0625","0.0625"
"WekaMatchingRule","dbpedia_6877","7.1m_99484","0.0109375",,"Meidensha","metrohouse","Meidensha","metrohouse","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","dbpedia_1497","7.1m_120879","0.0109375",,"Archirodon","arcil-arms","Archirodon","arcil-arms","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","dbpedia_6265","7.1m_106233","0.0109375",,"Ichibanya","iconex","Ichibanya","iconex","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","dbpedia_3233","7.1m_9065","0.0109375",,"Ence","enerjisa","Ence","enerjisa","0.25","0.25"
"WekaMatchingRule","dbpedia_4373","7.1m_34","1.0","1","Vodafone","vodafone","Vodafone","vodafone","1.0","1.0"
"WekaMatchingRule","dbpedia_4010","7.1m_92",,"0","Ranhill Utilities Berhad","verizon","Ranhill Utilities Berhad","verizon","0.04166666666666663","0.04166666666666663"
"WekaMatchingRule","dbpedia_3981","7.1m_800",,"0","Blue Bird Corporation","urs corporation","Blue Bird Corporation","urs corporation","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","dbpedia_4998","7.1m_840",,"0","Griffon Corporation","harris corporation","Griffon Corporation","harris corporation","0.631578947368421","0.631578947368421"
"WekaMatchingRule","dbpedia_3253","7.1m_1728","1.0","1","Akamai Technologies","akamai technologies","Akamai Technologies","akamai technologies","1.0","1.0"
"WekaMatchingRule","dbpedia_6386","7.1m_150311","0.0109375",,"SIX Group","sif group","SIX Group","sif group","0.8888888888888888","0.8888888888888888"
"WekaMatchingRule","dbpedia_5306","7.1m_1593",,"0","Arla Foods","conagra foods","Arla Foods","conagra foods","0.6153846153846154","0.6153846153846154"
"WekaMatchingRule","dbpedia_4706","7.1m_1536",,"0","Cerner","ghd","Cerner","ghd","0.0","0.0"
"WekaMatchingRule","dbpedia_3007","7.1m_47307","0.0109375",,"SThree","stuff","SThree","stuff","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","dbpedia_2987","7.1m_767",,"0","BioNTech","usda","BioNTech","usda","0.0","0.0"
"WekaMatchingRule","dbpedia_3254","7.1m_791",,"0","Athens International Airport S.A.","gap inc.","Athens International Airport S.A.","gap inc.","0.12121212121212122","0.12121212121212122"
"WekaMatchingRule","dbpedia_6495","7.1m_771","1.0","1","Luxottica","luxottica","Luxottica","luxottica","1.0","1.0"
"WekaMatchingRule","dbpedia_3541","7.1m_1325",,"0","John Deere","rbc capital markets","John Deere","rbc capital markets","0.10526315789473684","0.10526315789473684"
"WekaMatchingRule","dbpedia_1949","7.1m_8",,"0","Sony Energy Devices Corporation","microsoft","Sony Energy Devices Corporation","microsoft","0.16129032258064513","0.16129032258064513"
"WekaMatchingRule","dbpedia_921","7.1m_716",,"0","Unipro (company)","no company","Unipro (company)","no company","0.625","0.625"
"WekaMatchingRule","dbpedia_4618","7.1m_1336",,"0","Narvik Energi","allscripts","Narvik Energi","allscripts","0.07692307692307687","0.07692307692307687"
"WekaMatchingRule","dbpedia_5729","7.1m_471",,"0","AGCO","jabil","AGCO","jabil","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","dbpedia_2586","7.1m_1460",,"0","Moore Kingston Smith","life time - the healthy way of life company","Moore Kingston Smith","life time - the healthy way of life company","0.13953488372093026","0.13953488372093026"
"WekaMatchingRule","dbpedia_3107","7.1m_439","1.0","1","Sony","sony","Sony","sony","1.0","1.0"
"WekaMatchingRule","dbpedia_5757","7.1m_1100","1.0","1","Avery Dennison","avery dennison","Avery Dennison","avery dennison","1.0","1.0"
"WekaMatchingRule","dbpedia_1687","7.1m_1204",,"0","Amazon (company)","shangri-la hotels and resorts","Amazon (company)","shangri-la hotels and resorts","0.13793103448275867","0.13793103448275867"
"WekaMatchingRule","dbpedia_4237","7.1m_37",,"0","Titan Corporation","intel corporation","Titan Corporation","intel corporation","0.7647058823529411","0.7647058823529411"
"WekaMatchingRule","dbpedia_2039","7.1m_1495",,"0","Électricité de France","agility","Électricité de France","agility","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","dbpedia_2918","7.1m_885",,"0","All Pro Sound","taco bell","All Pro Sound","taco bell","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","dbpedia_5404","7.1m_1879",,"0","Teradata","ufrj","Teradata","ufrj","0.125","0.125"
"WekaMatchingRule","dbpedia_212","7.1m_788",,"0","Red Lobster","paychex","Red Lobster","paychex","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","dbpedia_5117","7.1m_160641","0.0109375",,"Prada","pratt","Prada","pratt","0.6","0.6"
"WekaMatchingRule","dbpedia_2420","7.1m_166709","0.0109375",,"Marel","marketingprofs","Marel","marketingprofs","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","dbpedia_5024","7.1m_1593",,"0","Mediacom","conagra foods","Mediacom","conagra foods","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","dbpedia_3792","7.1m_1219",,"0","Mikasa Sports","societe generale corporate and investment banking - sgcib","Mikasa Sports","societe generale corporate and investment banking - sgcib","0.14035087719298245","0.14035087719298245"
"WekaMatchingRule","dbpedia_4318","7.1m_429",,"0","MEG Energy","barclays investment bank","MEG Energy","barclays investment bank","0.125","0.125"
"WekaMatchingRule","dbpedia_779","7.1m_1944",,"0","Affinity Credit Union","the cheesecake factory","Affinity Credit Union","the cheesecake factory","0.045454545454545414","0.045454545454545414"
"WekaMatchingRule","dbpedia_3822","7.1m_1887",,"0","Moonbug Entertainment","danfoss","Moonbug Entertainment","danfoss","0.09523809523809523","0.09523809523809523"
"WekaMatchingRule","dbpedia_5404","7.1m_968","1.0","1","Teradata","teradata","Teradata","teradata","1.0","1.0"
"WekaMatchingRule","dbpedia_3838","7.1m_25",,"0","Welltower","capgemini","Welltower","capgemini","0.0","0.0"
"WekaMatchingRule","dbpedia_2962","7.1m_1027",,"0","Towers Perrin","s&p global market intelligence","Towers Perrin","s&p global market intelligence","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","dbpedia_3354","7.1m_796",,"0","Tyco International","colliers international","Tyco International","colliers international","0.6363636363636364","0.6363636363636364"
"WekaMatchingRule","dbpedia_110","7.1m_1267",,"0","Ecopetrol","transnet","Ecopetrol","transnet","0.0","0.0"
"WekaMatchingRule","dbpedia_1307","7.1m_976","0.0109375","1","Technip","technipfmc","Technip","technipfmc","0.7","0.7"
"WekaMatchingRule","dbpedia_4320","7.1m_1579",,"0","MTD Products","national university of singapore","MTD Products","national university of singapore","0.125","0.125"
"WekaMatchingRule","dbpedia_6523","7.1m_89345","0.0109375",,"Raízen","raphaëlstichting","Raízen","raphaëlstichting","0.1875","0.1875"
"WekaMatchingRule","dbpedia_6165","7.1m_140796","0.0109375",,"Maserati","mahlum","Maserati","mahlum","0.25","0.25"
"WekaMatchingRule","dbpedia_5347","7.1m_1047",,"0","CSAV","marriott hotels","CSAV","marriott hotels","0.0","0.0"
"WekaMatchingRule","dbpedia_6313","7.1m_55130","0.0109375",,"Teijin","testronic","Teijin","testronic","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","dbpedia_5908","7.1m_981",,"0","Longrich","tata communications","Longrich","tata communications","0.1578947368421053","0.1578947368421053"
"WekaMatchingRule","dbpedia_4585","7.1m_1150",,"0","Bloomberg L.P.","discover financial services","Bloomberg L.P.","discover financial services","0.11111111111111116","0.11111111111111116"
"WekaMatchingRule","dbpedia_1571","7.1m_304",,"0","Nissan Chemical Corporation","nissan motor corporation","Nissan Chemical Corporation","nissan motor corporation","0.7407407407407407","0.7407407407407407"
"WekaMatchingRule","dbpedia_4672","7.1m_1577",,"0","Vanguard Health Systems","inova health system","Vanguard Health Systems","inova health system","0.6956521739130435","0.6956521739130435"
"WekaMatchingRule","dbpedia_2861","7.1m_37",,"0","Unocal Corporation","intel corporation","Unocal Corporation","intel corporation","0.7777777777777778","0.7777777777777778"
"WekaMatchingRule","dbpedia_5872","7.1m_439",,"0","Trust Bank Limited (Gambia)","sony","Trust Bank Limited (Gambia)","sony","0.07407407407407407","0.07407407407407407"
"WekaMatchingRule","dbpedia_2990","7.1m_163415","0.0109375",,"Frutarom","freemanwhite","Frutarom","freemanwhite","0.25","0.25"
"WekaMatchingRule","dbpedia_1389","7.1m_528",,"0","SMC Corporation","harvard university","SMC Corporation","harvard university","0.11111111111111116","0.11111111111111116"
"WekaMatchingRule","dbpedia_3809","7.1m_1769",,"0","Telekom Romania Mobile","igt","Telekom Romania Mobile","igt","0.045454545454545414","0.045454545454545414"
"WekaMatchingRule","dbpedia_3684","7.1m_272",,"0","OTB Group","bmw group","OTB Group","bmw group","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","dbpedia_277","7.1m_1782","0.0109375","0","Unity Technologies","united technologies","Unity Technologies","united technologies","0.8947368421052632","0.8947368421052632"
"WekaMatchingRule","dbpedia_6120","7.1m_164920","0.0109375",,"BanRegio","bannerconnect","BanRegio","bannerconnect","0.3846153846153846","0.3846153846153846"
"WekaMatchingRule","dbpedia_6505","7.1m_757",,"0","Nectar d.o.o.","pratt & whitney","Nectar d.o.o.","pratt & whitney","0.1333333333333333","0.1333333333333333"
"WekaMatchingRule","dbpedia_5256","7.1m_1224",,"0","Holcim","mac cosmetics","Holcim","mac cosmetics","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","dbpedia_5733","7.1m_1345",,"0","Warburtons","gulfstream aerospace","Warburtons","gulfstream aerospace","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","dbpedia_4054","7.1m_15394","0.0109375",,"Fingersoft","fieldfisher","Fingersoft","fieldfisher","0.2727272727272727","0.2727272727272727"
"WekaMatchingRule","dbpedia_5284","7.1m_890","1.0","1","Spectrum Health","spectrum health","Spectrum Health","spectrum health","1.0","1.0"
"WekaMatchingRule","dbpedia_2065","7.1m_1424","1.0","1","EDF Energy","edf energy","EDF Energy","edf energy","1.0","1.0"
"WekaMatchingRule","dbpedia_2876","7.1m_382",,"0","Briggs & Stratton","adecco","Briggs & Stratton","adecco","0.05882352941176472","0.05882352941176472"
"WekaMatchingRule","dbpedia_4970","7.1m_67495","0.0109375",,"Venchi","verbling","Venchi","verbling","0.375","0.375"
"WekaMatchingRule","dbpedia_3851","7.1m_1616",,"0","Aker Verdal","volvo group","Aker Verdal","volvo group","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","dbpedia_365","7.1m_1854","1.0","1","LPL Financial","lpl financial","LPL Financial","lpl financial","1.0","1.0"
"WekaMatchingRule","dbpedia_1824","7.1m_1959","1.0","1","MRV Engenharia","mrv engenharia","MRV Engenharia","mrv engenharia","1.0","1.0"
"WekaMatchingRule","dbpedia_6337","7.1m_537",,"0","Elta Systems","t-systems","Elta Systems","t-systems","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","dbpedia_1967","7.1m_1700",,"0","Walter Energy","dte energy","Walter Energy","dte energy","0.6923076923076923","0.6923076923076923"
"WekaMatchingRule","dbpedia_871","7.1m_293",,"0","Planar Systems","epam systems","Planar Systems","epam systems","0.6428571428571428","0.6428571428571428"
"WekaMatchingRule","dbpedia_727","7.1m_1212","1.0","1","AutoZone","autozone","AutoZone","autozone","1.0","1.0"
"WekaMatchingRule","dbpedia_5692","7.1m_1950",,"0","TOTVS","san diego unified school district","TOTVS","san diego unified school district","0.06060606060606055","0.06060606060606055"
"WekaMatchingRule","dbpedia_284","7.1m_55875","0.0109375",,"Veidekke","velocityehs","Veidekke","velocityehs","0.2727272727272727","0.2727272727272727"
"WekaMatchingRule","dbpedia_6240","7.1m_916",,"0","PKB Corporation","parsons corporation","PKB Corporation","parsons corporation","0.6842105263157895","0.6842105263157895"
"WekaMatchingRule","dbpedia_356","7.1m_1458",,"0","LIN Media","virgin media","LIN Media","virgin media","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","dbpedia_2115","7.1m_1309","1.0","1","Gemalto","gemalto","Gemalto","gemalto","1.0","1.0"
"WekaMatchingRule","dbpedia_4607","7.1m_7968","0.0109375",,"Hermès","hermes","Hermès","hermes","0.8333333333333334","0.8333333333333334"
"WekaMatchingRule","dbpedia_5950","7.1m_62113","0.0109375",,"Piatnik","pizza","Piatnik","pizza","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","dbpedia_2231","7.1m_1638",,"0","CPC Corporation","ptcl","CPC Corporation","ptcl","0.1333333333333333","0.1333333333333333"
"WekaMatchingRule","dbpedia_5263","7.1m_223",,"0","Petrohawk","forza silicon","Petrohawk","forza silicon","0.0","0.0"
"WekaMatchingRule","dbpedia_3515","7.1m_102181","0.0109375",,"Cohesity","coca","Cohesity","coca","0.25","0.25"
"WekaMatchingRule","dbpedia_636","7.1m_1525","1.0","1","Maybank","maybank","Maybank","maybank","1.0","1.0"
"WekaMatchingRule","dbpedia_5808","7.1m_1698","1.0","1","Acciona","acciona","Acciona","acciona","1.0","1.0"
"WekaMatchingRule","dbpedia_3317","7.1m_58663","0.0109375",,"Detecon","debeka","Detecon","debeka","0.4285714285714286","0.4285714285714286"
"WekaMatchingRule","dbpedia_983","7.1m_37",,"0","CorVel Corporation","intel corporation","CorVel Corporation","intel corporation","0.7777777777777778","0.7777777777777778"
"WekaMatchingRule","dbpedia_4127","7.1m_970",,"0","Cosan","marinha do brasil","Cosan","marinha do brasil","0.11764705882352944","0.11764705882352944"
"WekaMatchingRule","dbpedia_6192","7.1m_1479",,"0","OTP Bank","ncc","OTP Bank","ncc","0.0","0.0"
"WekaMatchingRule","dbpedia_6434","7.1m_938",,"0","Edison International","nerium international","Edison International","nerium international","0.75","0.75"
"WekaMatchingRule","dbpedia_4676","7.1m_15502","0.0109375",,"Nordzucker","non-profit","Nordzucker","non-profit","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","dbpedia_6217","7.1m_796",,"0","Tvsdesign","colliers international","Tvsdesign","colliers international","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","dbpedia_355","7.1m_240","1.0","1","LG Electronics","lg electronics","LG Electronics","lg electronics","1.0","1.0"
"WekaMatchingRule","dbpedia_5164","7.1m_785",,"0","Super-Pharm","meb","Super-Pharm","meb","0.09090909090909094","0.09090909090909094"
